id,year,month,type_of_violence,dyad_new_id,dyad_name,where_prec,where_coordinates,latitude,longitude,best
121348,1998,10,3,976,MILF - CIV,3,Pikit municipality,7.1,124.633333,0
124540,2000,2,3,976,MILF - CIV,1,Naga town,7.788055,122.696944,0
123709,2000,2,3,976,MILF - CIV,1,Kabacan town,7.106667,124.829167,0
123579,2000,2,3,976,MILF - CIV,1,Isabela City town,6.704071,121.971171,0
124569,2000,2,3,976,MILF - CIV,7,Ozamis City town (waters off),8.121965,123.843026,45
123192,2000,3,3,976,MILF - CIV,3,Carmen municipality,7.383333,124.766667,1
124424,2000,3,3,976,MILF - CIV,2,Kauswagan municipality,8.157778,124.101389,7
122771,2000,5,3,976,MILF - CIV,1,Aleosan town,7.158279,124.586655,4
123372,2000,5,3,976,MILF - CIV,1,General Santos City town,6.112778,125.171667,1
121826,2000,5,3,976,MILF - CIV,1,General Santos City town,6.112778,125.171667,2
121827,2000,5,3,976,MILF - CIV,1,General Santos City town,6.112778,125.171667,1
125291,2000,5,3,976,MILF - CIV,1,Surigao City town,9.7833,125.4833,5
121811,2000,6,3,976,MILF - CIV,1,General Santos City town,6.112778,125.171667,0
123710,2000,7,3,976,MILF - CIV,1,Kabacan town,7.106667,124.829167,0
125336,2000,7,3,976,MILF - CIV,2,Sumugut village,7.747222,124.689444,21
124097,2000,7,3,976,MILF - CIV,2,Malabang town,7.59333,124.07,13
124425,2000,7,3,976,MILF - CIV,2,Matalam town,7.08333,124.9,2
125295,2000,8,3,976,MILF - CIV,4,Cotabato province,7.212123,124.881512,16
123759,2000,8,3,976,MILF - CIV,1,Lambayong town,6.797222,124.633611,3
123045,2000,8,3,976,MILF - CIV,2,Buluan municipality,6.719411,124.79227,4
121211,2000,8,3,976,MILF - CIV,3,Carmen municipality,7.383333,124.766667,10
121754,2000,9,3,976,MILF - CIV,1,Magsaysay town,8.033,123.933,7
124509,2000,10,3,976,MILF - CIV,1,Monkayo town,7.8153,126.0544,0
121622,2000,10,3,976,MILF - CIV,3,Isulan municipality,6.633333,124.433333,2
125362,2000,11,3,976,MILF - CIV,4,Sultan Kudarat province,6.55,124.283333,5
121810,2000,11,3,976,MILF - CIV,2,Banisilan municipality,7.490833,124.724167,0
123121,2000,12,3,976,MILF - CIV,1,Carmen town,7.204444,124.791667,1
125345,2000,12,3,976,MILF - CIV,4,Metropolitan Manila province,14.583333,121,22
121197,2001,1,3,976,MILF - CIV,3,Iligan City municipality,8.25,124.4,0
123727,2001,1,3,976,MILF - CIV,1,Kauswagan town,8.191667,124.084722,1
122875,2001,1,3,976,MILF - CIV,1,Balabagan town,7.526389,124.114167,3
125361,2001,2,3,976,MILF - CIV,2,Batang Bagras village,6.384722,124.163055,5
125800,2001,8,3,976,MILF - CIV,1,Malabang town,7.59333,124.07,0
124541,2001,12,3,976,MILF - CIV,2,Naga town,7.788055,122.696944,0
123157,2002,2,3,976,MILF - CIV,2,Lambayong town,6.797222,124.633611,2
125161,2002,10,3,976,MILF - CIV,1,Kidapawan City town,7.008333,125.089444,0
125193,2002,11,3,976,MILF - CIV,2,Tubaran village,7.685555,124.080833,7
125218,2002,11,3,976,MILF - CIV,2,Magsaysay town,8.033,123.933,1
124876,2003,2,3,976,MILF - CIV,2,Pikit town,7.0583,124.6728,0
125368,2003,2,3,976,MILF - CIV,4,Zamboanga del Norte province,8.052778,122.740556,14
121732,2003,2,3,976,MILF - CIV,3,Kabacan municipality,7.116667,124.816667,1
125292,2003,2,3,976,MILF - CIV,1,Awang airport,7.165242,124.209619,0
123321,2003,3,3,976,MILF - CIV,1,Davao City town,7.073056,125.612778,0
123322,2003,3,3,976,MILF - CIV,1,Davao City town,7.073056,125.612778,0
125316,2003,3,3,976,MILF - CIV,1,Tagum City town,7.447094,125.809556,0
125429,2003,3,3,976,MILF - CIV,1,Tubod town,8.054,123.791,4
125342,2003,3,3,976,MILF - CIV,1,Talayan town,6.980556,124.381944,8
121351,2003,3,3,976,MILF - CIV,3,Carmen municipality,7.383333,124.766667,2
123328,2003,4,3,976,MILF - CIV,1,Davao City town,7.073056,125.612778,0
121726,2003,4,3,976,MILF - CIV,1,Davao City town,7.073056,125.612778,0
121625,2003,4,3,976,MILF - CIV,2,Kulambog village,6.887777,124.621944,7
121981,2003,4,3,976,MILF - CIV,1,Maigo town,8.1581,123.9611,6
123254,2003,4,3,976,MILF - CIV,2,Datu Piang town,7.028333,124.5025,1
121733,2003,5,3,976,MILF - CIV,3,Kabacan municipality,7.116667,124.816667,4
125343,2003,5,3,976,MILF - CIV,4,Cotabato province,7.212123,124.881512,5
124345,2003,11,3,976,MILF - CIV,3,Kalawit municipality,7.8958,122.5362,0
121439,2003,11,3,976,MILF - CIV,4,Maguindanao province,7.13333,124.3,0
125367,2003,12,3,976,MILF - CIV,4,Zamboanga del Norte province,8.052778,122.740556,3
125352,2004,8,3,976,MILF - CIV,6,Philippines,13,122,3
123250,2008,7,3,976,MILF - CIV,2,Pagangan village,7.120277,124.596388,1
125195,2008,8,3,976,MILF - CIV,2,Tapikan village,7.091666,124.637777,2
125349,2008,8,3,976,MILF - CIV,4,Cotabato province,7.212123,124.881512,3
125326,2008,8,3,976,MILF - CIV,2,Sangay village,6.458055,124.165,3
124478,2008,8,3,976,MILF - CIV,2,Kolambugan municipality,8.0862,123.894,1
125328,2008,8,3,976,MILF - CIV,1,Lapayan village,8.184833,124.116066,21
125100,2008,11,3,976,MILF - CIV,2,Langayen village,7.075555,124.575,2
125281,2008,12,3,976,MILF - CIV,1,Midtungo village,6.437777,124.308888,6
123811,2009,4,3,976,MILF - CIV,1,Lebak town,6.6352,124.067,1
125595,2009,5,3,976,MILF - CIV,2,Zamboanga City town,6.910255,122.071715,3
123898,2009,6,3,976,MILF - CIV,1,Maasim town,5.86,125,0
125331,2009,6,3,976,MILF - CIV,1,Labungan village,7.103056,124.235,1
123270,2009,6,3,976,MILF - CIV,2,Datu Saudi Ampatuan town,6.950883,124.44763,0
123251,2009,7,3,976,MILF - CIV,1,Cotabato City town,7.223611,124.246389,0
125600,1992,5,3,977,ASG - CIV,1,Zamboanga City town,6.910255,122.071715,1
125379,1994,6,3,977,ASG - CIV,4,Basilan province,6.578645,122.034922,15
123373,1994,6,3,977,ASG - CIV,1,General Santos City town,6.112778,125.171667,0
124689,1995,1,3,977,ASG - CIV,2,Maluso municipality,6.538128,121.89493,0
121210,1995,3,3,977,ASG - CIV,1,Zamboanga City town,6.910255,122.071715,1
123533,1995,4,3,977,ASG - CIV,1,Ipil town,7.784444,122.586111,10
125448,1995,4,3,977,ASG - CIV,5,Zamboanga peninsula,7.833,122.41667,14
124562,1996,5,3,977,ASG - CIV,2,Lantawan municipality,6.6265,121.8642,3
123667,1997,2,3,977,ASG - CIV,1,Jolo town,6.052222,121.002222,0
125380,1997,5,3,977,ASG - CIV,4,Basilan province,6.578645,122.034922,5
124272,1998,3,3,977,ASG - CIV,1,Maluso town,6.5422,121.8769,2
124273,1998,4,3,977,ASG - CIV,1,Maluso town,6.5422,121.8769,3
125376,1999,5,3,977,ASG - CIV,1,Bangkal village,6.066667,121.066667,4
124277,1999,6,3,977,ASG - CIV,1,Maluso town,6.5422,121.8769,1
125382,2000,4,3,977,ASG - CIV,4,Basilan province,6.578645,122.034922,2
121816,2000,5,3,977,ASG - CIV,4,Basilan province,6.578645,122.034922,4
123760,2000,12,3,977,ASG - CIV,2,Lamitan town,6.660625,122.139244,3
125396,2000,12,3,977,ASG - CIV,5,Jolo island,6.015,121.105278,0
125369,2001,4,3,977,ASG - CIV,1,Talipao town,5.91,121.0944,2
122912,2001,5,3,977,ASG - CIV,1,Pearl Farm Beach Resort,7.007315,125.726476,2
123777,2001,6,3,977,ASG - CIV,2,Lamitan town,6.660625,122.139244,2
123776,2001,6,3,977,ASG - CIV,2,Lamitan town,6.660625,122.139244,1
123769,2001,6,3,977,ASG - CIV,2,Lamitan town,6.660625,122.139244,2
123580,2001,6,3,977,ASG - CIV,1,Isabela City town,6.704071,121.971171,2
125440,2001,8,3,977,ASG - CIV,1,Balobo village,6.614167,122.142778,11
121352,2001,8,3,977,ASG - CIV,1,Lantawan town,6.6381,121.8406,0
125288,2001,9,3,977,ASG - CIV,1,Sumisip town,6.419722,121.971389,5
125621,2001,10,3,977,ASG - CIV,1,Zamboanga City town,6.910255,122.071715,5
123796,2001,11,3,977,ASG - CIV,1,Lantawan town,6.6381,121.8406,1
123122,2002,2,3,977,ASG - CIV,2,Maluso town,6.5422,121.8769,1
123276,2002,2,3,977,ASG - CIV,5,Jolo island,6.015,121.105278,4
122833,2002,4,3,977,ASG - CIV,2,Sumisip town,6.419722,121.971389,2
123938,2002,4,3,977,ASG - CIV,1,General Santos City town,6.112778,125.171667,15
124515,2002,6,3,977,ASG - CIV,2,Sipawa village,7.492222,122.167777,2
124833,2002,7,3,977,ASG - CIV,4,Basilan province,6.578645,122.034922,1
124957,2002,8,3,977,ASG - CIV,5,Jolo island,6.015,121.105278,2
125176,2002,10,3,977,ASG - CIV,1,Zamboanga City town,6.910255,122.071715,7
125177,2002,10,3,977,ASG - CIV,1,Quezon City town,14.6488,121.0509,2
125183,2002,10,3,977,ASG - CIV,1,Zamboanga City town,6.910255,122.071715,1
125604,2002,12,3,977,ASG - CIV,2,Isabela City town,6.704071,121.971171,1
125603,2003,6,3,977,ASG - CIV,2,Zamboanga City town,6.910255,122.071715,3
125437,2003,10,3,977,ASG - CIV,4,Tawi-Tawi province,5.2,120,0
125381,2004,1,3,977,ASG - CIV,4,Basilan province,6.578645,122.034922,1
125423,2004,2,3,977,ASG - CIV,7,Manila Bay,14.558333,120.765556,116
121823,2004,2,3,977,ASG - CIV,1,Buan village,5.1608,120.0426,1
125425,2004,11,3,977,ASG - CIV,5,Mindanao island,8,125,1
125426,2004,11,3,977,ASG - CIV,5,Mindanao island,8,125,3
121730,2005,1,3,977,ASG - CIV,2,Pandami municipality,5.51718,120.784155,3
123374,2005,2,3,977,ASG - CIV,1,General Santos City town,6.112778,125.171667,3
125424,2005,2,3,977,ASG - CIV,1,Manila City,14.6042,120.9822,4
121824,2005,2,3,977,ASG - CIV,4,Davao del Norte province,7.622328,125.674749,1
125384,2005,8,3,977,ASG - CIV,4,Basilan province,6.578645,122.034922,2
125397,2006,2,3,977,ASG - CIV,5,Jolo island,6.015,121.105278,2
125399,2006,5,3,977,ASG - CIV,5,Jolo island,6.015,121.105278,2
125430,2007,4,3,977,ASG - CIV,4,Sulu province,6,121,7
125415,2009,3,3,977,ASG - CIV,7,Langil Island (waters of),6.767222,122.39,3
125402,2009,3,3,977,ASG - CIV,5,Jolo island,6.015,121.105278,2
123586,2009,4,3,977,ASG - CIV,1,Isabela City town,6.704071,121.971171,2
123801,2009,4,3,977,ASG - CIV,1,Lantawan town,6.6381,121.8406,0
124682,2009,4,3,977,ASG - CIV,2,Arco village,6.58335,122.099931,1
122783,2009,4,3,977,ASG - CIV,2,Arco village,6.58335,122.099931,1
123683,2009,7,3,977,ASG - CIV,1,Jolo town,6.052222,121.002222,6
125498,2009,7,3,977,ASG - CIV,1,Ungkaya Pukan town,6.498055,122.105555,3
125401,2009,11,3,977,ASG - CIV,5,Jolo island,6.015,121.105278,1
125385,2009,12,3,977,ASG - CIV,4,Basilan province,6.578645,122.034922,1
125442,2010,2,3,977,ASG - CIV,1,Tubigan village,6.517222,121.910833,10
123581,2010,4,3,977,ASG - CIV,1,Isabela City town,6.704071,121.971171,6
123805,2010,5,3,977,ASG - CIV,2,Lantawan town,6.6381,121.8406,1
125421,2010,6,3,977,ASG - CIV,3,Sumisip municipality,6.4197,121.9714,2
125435,2010,6,3,977,ASG - CIV,2,Lukketon village,6.436111,122.009722,3
125383,2010,6,3,977,ASG - CIV,4,Basilan province,6.578645,122.034922,3
124688,2010,6,3,977,ASG - CIV,2,Maluso municipality,6.538128,121.89493,0
125206,2010,10,3,977,ASG - CIV,1,Sultan Naga Dimaporo town,7.793333,123.72,0
124829,2011,1,3,977,ASG - CIV,2,Hadji Mohammad Ajul municipality,6.617458,122.301947,5
123977,2011,1,3,977,ASG - CIV,1,Makati town,14.5569,121.0294,0
123684,2011,3,3,977,ASG - CIV,1,Jolo town,6.052222,121.002222,5
123536,2011,3,3,977,ASG - CIV,2,Datalblao village,6.581389,124.988889,3
125601,2011,11,3,977,ASG - CIV,1,Zamboanga City town,6.910255,122.071715,3
125422,2012,9,3,977,ASG - CIV,3,Sumisip municipality,6.4197,121.9714,1
63664,2013,12,3,977,ASG - CIV,2,Tumahubong village,6.497222,122.064166,7
193209,2015,1,3,977,ASG - CIV,1,Zamboanga City town,6.910255,122.071715,0
203746,2015,3,3,977,ASG - CIV,4,Sulu province,6,121,1
203578,2015,5,3,977,ASG - CIV,7,Seawaters between Tiomabal island and Tapul island,5.792425,120.976938,2
205280,2015,11,3,977,ASG - CIV,2,Indanan Poblacion village,5.972007,120.974706,1
226231,2016,4,3,977,ASG - CIV,2,Lower Sinumaan village,6.006944,121.118055,1
226563,2016,6,3,977,ASG - CIV,5,Jolo island,6.015,121.105278,1
229028,2016,8,3,977,ASG - CIV,2,Indanan Poblacion village,5.972007,120.974706,1
232965,2016,11,3,977,ASG - CIV,2,Laparan island,5.900833,119.99,1
238411,2017,2,3,977,ASG - CIV,2,Baguan island,6.10373,118.4477,1
238425,2017,2,3,977,ASG - CIV,2,Buanza village,6.033333,120.972222,1
238668,2017,4,3,977,ASG - CIV,1,Tugas village,6.06,121.0525,1
123928,1992,7,3,1081,AM - CIV,1,Maganoy town,6.864722,124.441667,2
125491,1994,2,3,1081,AM - CIV,2,Makir village,7.036111,124.313888,1
123191,1994,3,3,1081,AM - CIV,1,Cotabato City town,7.223611,124.246389,2
125605,2002,12,3,1081,AM - CIV,1,Shariff Aguak town,6.864722,124.441667,20
125606,2002,12,3,1081,AM - CIV,1,Shariff Aguak town,6.864722,124.441667,0
125607,2002,12,3,1081,AM - CIV,1,Shariff Aguak town,6.864722,124.441667,0
125611,2002,12,3,1081,AM - CIV,1,Datu Piang bridge,7.030934,124.499918,1
125615,2002,12,3,1081,AM - CIV,2,Libutan village,6.949444,124.478611,1
123431,2005,7,3,1081,AM - CIV,2,Kitango village,6.950833,124.448611,2
125122,2006,6,3,1081,AM - CIV,1,Shariff Aguak town,6.864722,124.441667,5
123221,2006,10,3,1081,AM - CIV,1,Cotabato City town,7.223611,124.246389,2
125192,2007,1,3,1081,AM - CIV,2,Rajah Buayan municipality,6.9108,124.55,2
125497,2008,8,3,1081,AM - CIV,2,Tapikan village,6.906944,124.495556,8
122794,2009,11,3,1081,AM - CIV,2,Saniag village,6.816111,124.357222,57
123252,2010,4,3,1081,AM - CIV,1,Cotabato City town,7.223611,124.246389,0
124770,2010,6,3,1081,AM - CIV,1,Parang town,7.3697,124.2717,0
125074,1989,2,3,1204,GRP - CIV,4,Bukidnon province,8,125,1
125105,1989,2,3,1204,GRP - CIV,1,Carayman village,12.0545,124.6288,8
125091,1989,2,3,1204,GRP - CIV,2,San Miguel village,10.4154,123.0214,0
123028,1989,3,3,1204,GRP - CIV,2,Buenavista village,9.369288,122.980599,5
124757,1989,4,3,1204,GRP - CIV,1,Paombong town,14.8311,120.7892,0
125059,1989,4,3,1204,GRP - CIV,4,Bulacan province,15,121.083333,0
123598,1989,5,3,1204,GRP - CIV,2,Del Pilar village,8.5761,123.6089,2
125084,1989,6,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
123682,1989,7,3,1204,GRP - CIV,2,Flormina village,12.489366,124.756546,2
124789,1989,7,3,1204,GRP - CIV,2,Minapasoc village,10.69885,123.349002,1
122955,1989,8,3,1204,GRP - CIV,2,San Andres village,11.661944,125.278333,1
125071,1989,8,3,1204,GRP - CIV,4,Davao del Sur province,6.333333,125.5,0
122956,1989,10,3,1204,GRP - CIV,2,San Andres village,11.661944,125.278333,1
125068,1989,12,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,2
124885,1990,1,3,1204,GRP - CIV,1,Pinukpuk town,17.615,121.408,0
122765,1990,1,3,1204,GRP - CIV,2,Amayco village,10.576335,123.141368,2
125123,1990,2,3,1204,GRP - CIV,6,Philippines,13,122,1
124441,1990,3,3,1204,GRP - CIV,1,Mariveles town,14.4333,120.48333,0
123840,1990,3,3,1204,GRP - CIV,1,Lianga town,8.633333,126.095,0
124529,1990,4,3,1204,GRP - CIV,2,Kayan village,16.9864,120.8084,2
123478,1990,4,3,1204,GRP - CIV,2,Iligan City town,8.230833,124.236111,0
125107,1990,6,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,2
123061,1990,6,3,1204,GRP - CIV,1,Caloocan City town,14.6505,120.9743,2
125523,1990,6,3,1204,GRP - CIV,2,Lumbo village,7.897222,125.053055,1
124533,1990,7,3,1204,GRP - CIV,3,Murcia municipality,10.583333,123.1,1
125133,1990,8,3,1204,GRP - CIV,2,Libas Sud  village,8.932222,126.038056,2
125312,1990,8,3,1204,GRP - CIV,1,Tacurong town,6.6936,124.68,0
125317,1990,8,3,1204,GRP - CIV,2,New Passi village,6.664722,124.725277,18
122845,1990,8,3,1204,GRP - CIV,2,Manlocboc village,15.895277,120.215277,0
123442,1990,10,3,1204,GRP - CIV,2,Guinoyoran village,7.896389,125.003611,1
123449,1990,11,3,1204,GRP - CIV,2,Guinoyoran village,7.896389,125.003611,0
124534,1990,11,3,1204,GRP - CIV,2,Murcia town,10.6058,123.0389,3
123900,1990,12,3,1204,GRP - CIV,1,Mabalacat town,15.21554,120.578018,0
125050,1991,1,3,1204,GRP - CIV,4,Agusan del Norte province,9.166667,125.5,3
125066,1991,1,3,1204,GRP - CIV,4,Bukidnon province,8,125,7
125106,1991,1,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,3
123001,1991,1,3,1204,GRP - CIV,2,Butuan City town,8.95,125.533333,1
122778,1991,1,3,1204,GRP - CIV,2,Antipoli village,10.35865,122.967461,1
125067,1991,1,3,1204,GRP - CIV,4,Bukidnon province,8,125,1
125250,1991,2,3,1204,GRP - CIV,2,San Roque municipality,12.533,124.867,2
123002,1991,2,3,1204,GRP - CIV,2,Butuan City town,8.95,125.533333,2
123712,1991,3,3,1204,GRP - CIV,1,Kabankalan town,9.9902,122.8142,2
125103,1991,5,3,1204,GRP - CIV,5,Masaam river,8.506111,125.728889,4
122862,1991,6,3,1204,GRP - CIV,2,Pautao village,9.5625,125.622777,1
125129,1991,8,3,1204,GRP - CIV,4,Surigao del Norte province,9.6667,125.63333,1
125230,1991,9,3,1204,GRP - CIV,3,San Luis municipality,8.474722,125.508889,0
123027,1991,9,3,1204,GRP - CIV,2,Sangay village,8.828333,125.349444,1
123459,1991,10,3,1204,GRP - CIV,2,Guinoyoran village,7.896389,125.003611,1
125108,1992,11,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
124873,1992,12,3,1204,GRP - CIV,1,Pikit town,7.0583,124.6728,3
124431,1993,1,3,1204,GRP - CIV,1,Marikina town,14.64,121.097222,17
125120,1993,1,3,1204,GRP - CIV,6,Philippines,13,122,0
125087,1993,4,3,1204,GRP - CIV,5,Jolo island,6.015,121.105278,0
123260,1993,4,3,1204,GRP - CIV,2,Dasmarinas municipality,14.320899,120.964518,0
123164,1993,7,3,1204,GRP - CIV,2,Calauan municipality,14.15,121.316667,2
125121,1993,7,3,1204,GRP - CIV,6,Philippines,13,122,3
125104,1993,7,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,0
124991,1993,11,3,1204,GRP - CIV,1,San Ildefonso town,15.0789,120.9419,0
125112,1994,2,3,1204,GRP - CIV,4,Metropolitan Manila province,14.583333,121,1
121734,1994,4,3,1204,GRP - CIV,1,Panabo City town,7.3075,125.668333,1
125111,1995,5,3,1204,GRP - CIV,2,Manila City,14.6042,120.9822,11
123318,2001,7,3,1204,GRP - CIV,1,Davao City town,7.073056,125.612778,0
123323,2001,10,3,1204,GRP - CIV,1,Davao City town,7.073056,125.612778,0
122835,2001,10,3,1204,GRP - CIV,2,Antipolo City town,14.5886,121.1757,0
123486,2002,3,3,1204,GRP - CIV,2,Pagatin village,6.973056,124.475278,1
123747,2002,4,3,1204,GRP - CIV,5,Arakan Valley,7.630192,125.372919,0
124383,2002,5,3,1204,GRP - CIV,1,Pagadian City town,7.8283,123.43,0
124547,2003,4,3,1204,GRP - CIV,3,Naujan municipality,13.25,121.2,2
123543,2003,5,3,1204,GRP - CIV,3,Davao City municipality,7.316667,125.433333,0
123324,2003,11,3,1204,GRP - CIV,1,Davao City town,7.073056,125.612778,1
125085,2004,9,3,1204,GRP - CIV,4,Davao del Norte province,7.622328,125.674749,2
125314,2005,3,3,1204,GRP - CIV,1,Tacurong town,6.6936,124.68,1
123256,2005,10,3,1204,GRP - CIV,2,Cuyapo town,15.781134,120.663702,0
125388,2005,10,3,1204,GRP - CIV,2,Tarlac City town,15.4667,120.58333,1
122758,2005,12,3,1204,GRP - CIV,2,Gabon village,14.72,120.498888,0
122756,2006,2,3,1204,GRP - CIV,2,Capitangan village,14.707222,120.51,0
125102,2006,5,3,1204,GRP - CIV,2,Mobod village,8.498055,123.781944,0
124721,2006,5,3,1204,GRP - CIV,1,Pantabangan town,15.806667,121.15,1
123541,2006,6,3,1204,GRP - CIV,3,Davao City municipality,7.316667,125.433333,1
125058,2006,8,3,1204,GRP - CIV,5,Bicol region,13.530213,123.271912,2
125126,2006,9,3,1204,GRP - CIV,6,Philippines,13,122,0
123764,2007,4,3,1204,GRP - CIV,1,Lal-lo town,18.19833,121.665,0
125089,2007,9,3,1204,GRP - CIV,4,Eastern Samar province,11.666667,125.5,0
123909,2008,5,3,1204,GRP - CIV,3,General Santos City municipality,6.116667,125.166667,0
125319,2008,6,3,1204,GRP - CIV,1,Tagum City town,7.447094,125.809556,0
125101,2008,8,3,1204,GRP - CIV,4,Lanao del Norte province,8,124,1
125153,2008,8,3,1204,GRP - CIV,2,Piagapo municipality,8.005,124.2,1
125131,2008,9,3,1204,GRP - CIV,2,Poblaction Carmen village,7.205,124.796944,0
125079,2009,5,3,1204,GRP - CIV,2,Duaminanga village,7.055,124.455,0
123275,2009,6,3,1204,GRP - CIV,3,Datu Odin Sinsuat municipality,7.083333,124.266667,1
124181,2010,6,3,1204,GRP - CIV,3,Himamaylan City municipality,10.066667,122.916667,1
123819,2010,7,3,1204,GRP - CIV,2,Estancia village,11.688888,122.369166,1
123440,2010,8,3,1204,GRP - CIV,2,Colosas village,7.506579,125.502348,0
125125,2010,9,3,1204,GRP - CIV,2,Paquibato Proper village,7.288884,125.487617,1
125090,2010,10,3,1204,GRP - CIV,2,Trinidad village,10.275833,123.220555,1
122886,2010,11,3,1204,GRP - CIV,1,Balayan town,13.937141,120.732241,1
125082,2011,2,3,1204,GRP - CIV,1,Santa Cruz town,6.836944,125.413056,2
152942,2011,4,3,1204,GRP - CIV,1,Pangi village,7.435626,125.844148,1
152949,2011,4,3,1204,GRP - CIV,1,Tagum City town,7.447094,125.809556,1
152950,2011,8,3,1204,GRP - CIV,1,Tagum City town,7.447094,125.809556,1
152941,2011,10,3,1204,GRP - CIV,1,Tagum City town,7.4475,125.8046,1
152951,2012,3,3,1204,GRP - CIV,1,Tagum City town,7.4475,125.8046,1
152946,2012,4,3,1204,GRP - CIV,1,Tagum City town,7.4475,125.8046,1
152954,2012,7,3,1204,GRP - CIV,1,Tagum City town,7.4475,125.8046,1
152956,2012,7,3,1204,GRP - CIV,1,Tagum City town,7.4475,125.8046,1
45708,2013,6,3,1204,GRP - CIV,2,Kiblawan municipality,6.616667,125.216667,2
152264,2014,9,3,1204,GRP - CIV,1,Lingayen town,16.021818,120.231936,4
152525,2014,12,3,1204,GRP - CIV,1,F.S. Catanico village,8.439337,124.724664,1
152526,2014,12,3,1204,GRP - CIV,1,Mambuaya village,8.328889,124.595278,2
152528,2014,12,3,1204,GRP - CIV,1,Himalayan City town,10.098055,122.884722,0
193263,2015,2,3,1204,GRP - CIV,2,Mintal town,7.093056,125.502222,1
250559,2016,1,3,1204,GRP - CIV,4,Cebu province,10.3,123.9,1
250561,2016,6,3,1204,GRP - CIV,6,Philippines,13,122,0
250266,2016,6,3,1204,GRP - CIV,1,Santa Rosa City town,14.31222,121.11139,1
250267,2016,7,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
250270,2016,7,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
250271,2016,7,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
229357,2016,7,3,1204,GRP - CIV,2,Santo Tomas municipality,17.36667,121.71667,3
250558,2016,7,3,1204,GRP - CIV,4,Metropolitan Manila province,14.583333,121,0
250272,2016,7,3,1204,GRP - CIV,2,Antipona village,14.80142,120.92436,1
250273,2016,8,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
228940,2016,8,3,1204,GRP - CIV,2,Cuambogan village,7.4908,125.7937,0
250557,2016,8,3,1204,GRP - CIV,2,Tuburan municipality,10.71667,123.86667,1
250276,2016,8,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,0
250562,2016,8,3,1204,GRP - CIV,1,Quezon City town,14.6488,121.0509,4
250563,2016,8,3,1204,GRP - CIV,2,Pasay City town,14.5481,120.9969,1
250277,2016,9,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,0
250279,2016,9,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
250280,2016,9,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,2
250281,2016,9,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,0
250283,2016,9,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,3
250284,2016,9,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
250552,2016,9,3,1204,GRP - CIV,1,Mandaue City town,10.32361,123.92222,1
250285,2016,10,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,0
250287,2016,10,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
231106,2016,10,3,1204,GRP - CIV,1,Gloria town,12.968611,121.472777,1
250289,2016,10,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
250291,2016,10,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
250292,2016,10,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,2
250560,2016,10,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
250550,2016,11,3,1204,GRP - CIV,1,Cebu City town,10.311111,123.891667,1
250294,2017,1,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
238635,2017,3,3,1204,GRP - CIV,2,Claveria town,12.9035,123.2457,1
249707,2017,8,3,1204,GRP - CIV,1,Manila City,14.6042,120.9822,1
249933,2017,11,3,1204,GRP - CIV,2,Polomolok municipality,6.28333,125.08333,0
287198,2019,3,3,1204,GRP - CIV,3,Manjuyod municipality,9.701667,123.061389,4
287199,2019,3,3,1204,GRP - CIV,2,Canlaon City municipality,10.36667,123.2,8
287200,2019,3,3,1204,GRP - CIV,3,Santa Catalina municipality,9.25,122.966667,2
313035,2019,10,3,1204,GRP - CIV,1,Marikina City town,14.6481,121.1133,1
124776,2007,6,3,4203,AK - CIV,1,Bansalan town,6.786111,125.213333,3
125593,2007,6,3,4203,AK - CIV,1,Cotabato City town,7.223611,124.246389,2
125594,2007,6,3,4203,AK - CIV,3,Matalam municipality,7.2,124.916667,3
126024,2007,6,3,4203,AK - CIV,6,Philippines,13,122,10
123738,2007,7,3,4203,AK - CIV,6,Philippines,13,122,10
124033,2007,7,3,4203,AK - CIV,6,Philippines,13,122,1
123388,2007,10,3,4203,AK - CIV,3,Kidapawan City municipality,7.008333,125.089444,1
123351,2007,11,3,4203,AK - CIV,1,Kidapawan City town,7.008333,125.089444,1
